Transaction ID,Member ID,Date,Payment Method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Membership Type,Applicable Taxes,Project ID,Project Name,Handled By,Notes,Renewal
1634462,942,1/26/2020 4:53 PM,,,,,2.8,,,Check Out,,,215.0,"Shop Vac, Wet Only, 8 Gal",,,,,tus,,
1634462,942,1/26/2020 4:53 PM,Discount,,2.80,,2.8,,,,,,,,,,,,,Couldn't make hours.,
1634463,2715,1/26/2020 4:54 PM,,,,,,,,Loan Return,,,6480.0,Drill Bit Set,,,,,tus,,
1634463,2715,1/26/2020 4:54 PM,,,,,,,,Loan Return,,,4843.0,Staple Gun,,,,,tus,,
1634464,1366,1/26/2020 4:55 PM,,,,,,,,Loan Return,,,6033.0,"Clamp, Bar",,,,,tus,,
1634464,1366,1/26/2020 4:55 PM,,,,,,,,Loan Return,,,6700.0,"Clamp, Bar",,,,,tus,,
1634464,1366,1/26/2020 4:55 PM,,,,,,,,Loan Return,,,6881.0,"Clamp, Bar",,,,,tus,,
1634464,1366,1/26/2020 4:55 PM,,,,,,,,Loan Return,,,6942.0,"Clamp, Bar",,,,,tus,,
1634464,1366,1/26/2020 4:55 PM,,,,,,,,Loan Return,,,4853.0,"Plane, Hand",,,,,tus,,
1634464,1366,1/26/2020 4:55 PM,On Account,,,,,,,,,,,,,,,,,,
1634465,2171,1/26/2020 4:58 PM,,,,,,,,Check Out,,,4556.0,"Drill, Corded",,,,,tus,,
1634465,2171,1/26/2020 4:58 PM,,,,,,,,Check Out,,,6480.0,Drill Bit Set,,,,,tus,,
1634465,2171,1/26/2020 4:58 PM,On Account,,,,,,,,,,,,,,,,,,
1634469,1366,1/26/2020 5:01 PM,,,,,,,,Check Out,,,6644.0,Jigsaw,,,,,tus,,
1634469,1366,1/26/2020 5:01 PM,,,,,,,,Check Out,,,7376.0,Reciprocating Saw,,,,,tus,,
1634469,1366,1/26/2020 5:01 PM,On Account,,,,,,,,,,,,,,,,,,
1634471,2254,1/26/2020 5:04 PM,,,,,,,,Check Out,,,5967.0,Socket Wrench Extension,,,,,tus,,
1634471,2254,1/26/2020 5:04 PM,,,,,,,,Check Out,,,6196.0,"Screwdriver, Flat",,,,,tus,,
1634475,2728,1/26/2020 5:10 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,dan,,
1634479,2013,1/26/2020 5:27 PM,,,,,,,,Check Out,,,319.0,"Hand Truck, Convertible",,,,,tus,,
1634480,1910,1/26/2020 5:30 PM,,,,,0.1,0.10,0.10,Late Fee,0.1,0.1,637.0,Sewing Machine,,,,,tus,,
1634480,1910,1/26/2020 5:30 PM,Cash,0.10,,,0.1,0.10,0.10,,,,,,,,,,,,
1634481,2422,1/26/2020 5:38 PM,,,,,,,,Check Out,,,7394.0,Socket Wrench,,,,,tus,,
1634481,2422,1/26/2020 5:38 PM,,,,,,,,Check Out,,,6341.0,"Socket Wrench, Jointed",,,,,tus,,
1634481,2422,1/26/2020 5:38 PM,,,,,,,,Check Out,,,5928.0,"Pliers, Needle Nose",,,,,tus,,
1634481,2422,1/26/2020 5:38 PM,,,,,,,,Check Out,,,7509.0,Nut Driver Set,,,,,tus,,
1634481,2422,1/26/2020 5:38 PM,,,,,,,,Check Out,,,7262.0,Socket Set,,,,,tus,,
1634495,2254,1/26/2020 6:13 PM,,,,,,,,Loan Return,,,2490.0,"Socket Wrench Set, SAE",,,,,tus,,
1634495,2254,1/26/2020 6:13 PM,,,,,,,,Loan Return,,,432.0,Socket Accessories,,,,,tus,,
1634495,2254,1/26/2020 6:13 PM,,,,,,,,Loan Return,,,6196.0,"Screwdriver, Flat",,,,,tus,,
1634495,2254,1/26/2020 6:13 PM,,,,,,,,Loan Return,,,5967.0,Socket Wrench Extension,,,,,tus,,
1634500,2191,1/26/2020 6:33 PM,,,,,,,,Loan Return,,,347.0,Staple Gun,,,,,tus,,
1634500,2191,1/26/2020 6:33 PM,,,,,,,,Loan Return,,,7598.0,Air Compressor,,,,,tus,,
1634500,2191,1/26/2020 6:33 PM,,,,,,,,Loan Return,,,4214.0,"Socket Set, SAE",,,,,tus,,
1634500,2191,1/26/2020 6:33 PM,,,,,,,,Loan Return,,,7141.0,Socket Wrench,,,,,tus,,
1634500,2191,1/26/2020 6:33 PM,,,,,,,,Check Out (Renewal),,,4214.0,"Socket Set, SAE",,,,,tus,,Renewal
1634500,2191,1/26/2020 6:33 PM,,,,,,,,Check Out (Renewal),,,7141.0,Socket Wrench,,,,,tus,,Renewal
1634500,2191,1/26/2020 6:33 PM,On Account,,,,,,,,,,,,,,,,,,
1634504,221,1/26/2020 6:54 PM,,,,,,,,Loan Return,,,7538.0,"Screwdriver, Phillips, Narrow",,,,,tus,,
1634504,221,1/26/2020 6:54 PM,On Account,,,,,,,,,,,,,,,,,,
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Late Fee,0.7,0.7,6500.0,"Sander, Belt",,,,,Gin,,
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Late Fee,0.7,0.7,6726.0,Drill Press,,,,,Gin,,
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Late Fee,0.7,0.7,5373.0,Biscuit Joiner,,,,,Gin,,
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Late Fee,0.7,0.7,7403.0,"Wrench, Pipe",,,,,Gin,,
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Late Fee,0.7,0.7,7336.0,"Wrench, Pipe",,,,,Gin,,
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Late Fee,0.7,0.7,6865.0,"Clamp, Bar",,,,,Gin,,
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Late Fee,0.7,0.7,6866.0,"Clamp, Bar",,,,,Gin,,
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Late Fee,0.7,0.7,6867.0,"Clamp, Bar",,,,,Gin,,
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Check Out (Renewal),,,7336.0,"Wrench, Pipe",,,,,Gin,,Renewal
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Check Out (Renewal),,,7403.0,"Wrench, Pipe",,,,,Gin,,Renewal
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Check Out (Renewal),,,5373.0,Biscuit Joiner,,,,,Gin,,Renewal
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Check Out (Renewal),,,6726.0,Drill Press,,,,,Gin,,Renewal
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Check Out (Renewal),,,6500.0,"Sander, Belt",,,,,Gin,,Renewal
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Check Out (Renewal),,,6865.0,"Clamp, Bar",,,,,Gin,,Renewal
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Check Out (Renewal),,,6866.0,"Clamp, Bar",,,,,Gin,,Renewal
1634505,665,1/26/2020 6:55 PM,,,,,5.6,5.60,,Check Out (Renewal),,,6867.0,"Clamp, Bar",,,,,Gin,,Renewal
1634505,665,1/26/2020 6:55 PM,On Account,,,5.60,5.6,5.60,,,,,,,,,,,,,
1634506,1957,1/26/2020 7:05 PM,,,,,,,,Check Out,,,4612.0,"Drill, Corded",,,,,tus,,
1634506,1957,1/26/2020 7:05 PM,,,,,,,,Check Out,,,5472.0,Spade Bit Set,,,,,tus,,
1634508,1957,1/26/2020 7:06 PM,,,,,20.0,20.00,20.00,Membership Fee,,20.0,,,regular,,,,tus,,
1634508,1957,1/26/2020 7:06 PM,External Credit/Debit,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
1634868,2729,1/27/2020 8:00 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mar,,
1635147,894,1/27/2020 12:54 PM,,,,,,,,Loan Return,,,5027.0,Ladder,,,,,Cap,,
1635147,894,1/27/2020 12:54 PM,,,,,,,,Check Out (Renewal),,,5027.0,Ladder,,,,,Cap,,Renewal
1635354,1878,1/27/2020 5:40 PM,,,,,1.4,1.40,,Late Fee,0.4,0.4,333.0,Paint Brush,,,,,Qui,,
1635354,1878,1/27/2020 5:40 PM,,,,,1.4,1.40,,Late Fee,0.4,0.4,145.0,"Sanding Block, Hand",,,,,Qui,,
1635354,1878,1/27/2020 5:40 PM,,,,,1.4,1.40,,Late Fee,0.4,0.4,6349.0,Paintbrush,,,,,Qui,,
1635354,1878,1/27/2020 5:40 PM,,,,,1.4,1.40,,Late Fee,0.2,0.2,4934.0,"Drill, Corded",,,,,Qui,,
1635354,1878,1/27/2020 5:40 PM,,,,,1.4,1.40,,Check Out (Renewal),,,4934.0,"Drill, Corded",,,,,Qui,,Renewal
1635354,1878,1/27/2020 5:40 PM,,,,,1.4,1.40,,Check Out (Renewal),,,6349.0,Paintbrush,,,,,Qui,,Renewal
1635354,1878,1/27/2020 5:40 PM,,,,,1.4,1.40,,Check Out (Renewal),,,145.0,"Sanding Block, Hand",,,,,Qui,,Renewal
1635354,1878,1/27/2020 5:40 PM,,,,,1.4,1.40,,Check Out (Renewal),,,333.0,Paint Brush,,,,,Qui,,Renewal
1635354,1878,1/27/2020 5:40 PM,On Account,,,1.40,1.4,1.40,,,,,,,,,,,,,
1635369,2702,1/27/2020 6:08 PM,,,,,0.2,0.20,0.30,Late Fee,0.1,0.1,350.0,Cable Tracker,,,,,Sir,,
1635369,2702,1/27/2020 6:08 PM,,,,,0.2,0.20,0.30,Late Fee,0.1,0.1,7593.0,Stud Finder,,,,,Sir,,
1635369,2702,1/27/2020 6:08 PM,On Account,,,(0.10),0.2,0.20,0.30,,,,,,,,,,,,
1635369,2702,1/27/2020 6:08 PM,Cash,0.30,,,0.2,0.20,0.30,,,,,,,,,,,,
1635372,2688,1/27/2020 6:10 PM,,,,,0.9,0.90,0.90,Late Fee,0.9,0.9,3872.0,Waffle Iron,,,,,Sir,,
1635372,2688,1/27/2020 6:10 PM,Cash,0.90,,,0.9,0.90,0.90,,,,,,,,,,,,
1635373,313,1/27/2020 6:16 PM,,,,,4.5,4.50,2.50,Late Fee,1.5,1.5,4632.0,Caulk Gun,,,,,Sir,,
1635373,313,1/27/2020 6:16 PM,,,,,4.5,4.50,2.50,Late Fee,1.5,1.5,5833.0,Pincer,,,,,Sir,,
1635373,313,1/27/2020 6:16 PM,,,,,4.5,4.50,2.50,Late Fee,1.5,1.5,5414.0,Tile Cutter,,,,,Sir,,
1635373,313,1/27/2020 6:16 PM,Cash,2.50,,,4.5,4.50,2.50,,,,,,,,,,,,
1635373,313,1/27/2020 6:16 PM,On Account,,,2.00,4.5,4.50,2.50,,,,,,,,,,,,
1635374,2730,1/27/2020 6:20 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,cha,,
1635375,2720,1/27/2020 6:22 PM,,,,,,,,Loan Return,,,3739.0,Power Sander,,,,,Sir,,
1635378,2730,1/27/2020 6:30 PM,,,,,,,,Membership Change,,,,,regular,,,,Sir,,
1635378,2730,1/27/2020 6:30 PM,,,,,,,,Check Out,,,7338.0,Bolt Cutters,,,,,Sir,,
1635387,2683,1/27/2020 7:02 PM,,,,,,,1.00,Check Out,,,7490.0,Drill Bit Kit,,,,,Pan,,
1635387,2683,1/27/2020 7:02 PM,,,,,,,1.00,Check Out,,,7422.0,"Drill, Corded",,,,,Pan,,
1635387,2683,1/27/2020 7:02 PM,On Account,,,(1.00),,,1.00,,,,,,,,,,,,
1635387,2683,1/27/2020 7:02 PM,Cash,1.00,,,,,1.00,,,,,,,,,,,,
1635390,2653,1/27/2020 7:21 PM,,,,,8.2,,,Late Fee,4.1,4.1,305.0,Nail Gun,,,,,Sir,,
1635390,2653,1/27/2020 7:21 PM,,,,,8.2,,,Late Fee,4.1,4.1,6489.0,Brad Nailer,,,,,Sir,,
1635390,2653,1/27/2020 7:21 PM,Discount,,8.20,,8.2,,,,,,,,,,,,,,
1635393,2043,1/27/2020 7:29 PM,,,,,,,,Check Out,,,7420.0,Angle Grinder,,,,,Sir,,
1635393,2043,1/27/2020 7:29 PM,,,,,,,,Check Out,,,5685.0,Grout Float,,,,,Sir,,
1635393,2043,1/27/2020 7:29 PM,,,,,,,,Check Out,,,4098.0,Trowel,,,,,Sir,,
1635393,2043,1/27/2020 7:29 PM,,,,,,,,Check Out,,,5343.0,"Trowel, Notched",,,,,Sir,,
1635394,759,1/27/2020 7:32 PM,,,,,,,1.00,Check Out,,,277.0,"Saw, Reciprocating, Cordless",,,,,Sir,,
1635394,759,1/27/2020 7:32 PM,,,,,,,1.00,Check Out,,,6489.0,Brad Nailer,,,,,Sir,,
1635394,759,1/27/2020 7:32 PM,,,,,,,1.00,Check Out,,,7602.0,"Saw, Hand",,,,,Sir,,
1635394,759,1/27/2020 7:32 PM,,,,,,,1.00,Check Out,,,7318.0,"Shop Vac, Wet/Dry, 12 Gal",,,,,Sir,,
1635394,759,1/27/2020 7:32 PM,On Account,,,(1.00),,,1.00,,,,,,,,,,,,
1635394,759,1/27/2020 7:32 PM,Cash,1.00,,,,,1.00,,,,,,,,,,,,
1635396,1343,1/27/2020 8:03 PM,,,,,,,,Check Out,,,355.0,Window Washer,,,,,Sir,,
1635396,1343,1/27/2020 8:03 PM,,,,,,,,Check Out,,,6158.0,Bungee Cords,,,,,Sir,,
1635396,1343,1/27/2020 8:03 PM,,,,,,,,Check Out,,,4770.0,Hand Truck,,,,,Sir,,
1635396,1343,1/27/2020 8:03 PM,,,,,,,,Check Out,,,354.0,Squeegee,,,,,Sir,,
1635396,1343,1/27/2020 8:03 PM,,,,,,,,Check Out,,,6638.0,Squeegee,,,,,Sir,,
1635403,2731,1/27/2020 8:13 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,blu,,
1635432,2732,1/27/2020 10:46 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,rwa,,
1635737,2733,1/28/2020 8:52 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jme,,
1636284,2734,1/28/2020 5:51 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,zob,,
1636309,2043,1/28/2020 6:16 PM,,,,,,,,Loan Return,,,7420.0,Angle Grinder,,,,,Bil,,
1636309,2043,1/28/2020 6:16 PM,,,,,,,,Loan Return,,,4098.0,Trowel,,,,,Bil,,
1636309,2043,1/28/2020 6:16 PM,,,,,,,,Loan Return,,,5343.0,"Trowel, Notched",,,,,Bil,,
1636309,2043,1/28/2020 6:16 PM,,,,,,,,Loan Return,,,5685.0,Grout Float,,,,,Bil,,
1636309,2043,1/28/2020 6:16 PM,,,,,,,,Check Out,,,5833.0,Pincer,,,,,Bil,,
1636309,2043,1/28/2020 6:16 PM,,,,,,,,Check Out,,,5191.0,Tile Cutter,,,,,Bil,,
1636309,2043,1/28/2020 6:16 PM,,,,,,,,Check Out,,,7087.0,"Level, Laser",,,,,Bil,,
1636309,2043,1/28/2020 6:16 PM,,,,,,,,Check Out,,,5189.0,Tile Saw,,,,,Bil,,
1636309,2043,1/28/2020 6:16 PM,,,,,,,,Check Out (Renewal),,,5685.0,Grout Float,,,,,Bil,,Renewal
1636309,2043,1/28/2020 6:16 PM,,,,,,,,Check Out (Renewal),,,5343.0,"Trowel, Notched",,,,,Bil,,Renewal
1636309,2043,1/28/2020 6:16 PM,,,,,,,,Check Out (Renewal),,,4098.0,Trowel,,,,,Bil,,Renewal
1636309,2043,1/28/2020 6:16 PM,,,,,,,,Check Out (Renewal),,,7420.0,Angle Grinder,,,,,Bil,,Renewal
1636335,2732,1/28/2020 6:49 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
1636338,2732,1/28/2020 6:50 PM,,,,,20.0,20.00,20.00,Other,,20.0,,,,,,,Bil,,
1636338,2732,1/28/2020 6:50 PM,Cash,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
1636357,2735,1/28/2020 7:15 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jor,,
1636363,2735,1/28/2020 7:25 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
1636363,2735,1/28/2020 7:25 PM,,,,,,,,Check Out,,,4656.0,Pry Bar,,,,,Bil,,
1636363,2735,1/28/2020 7:25 PM,,,,,,,,Check Out,,,7009.0,"Hammer, Claw",,,,,Bil,,
1636363,2735,1/28/2020 7:25 PM,,,,,,,,Check Out,,,5021.0,Square Level,,,,,Bil,,
1636367,1345,1/28/2020 7:34 PM,,,,,,,,Check Out,,,6974.0,"Nut Driver, ?in, Long",,,,,Bil,,
1636367,1345,1/28/2020 7:34 PM,,,,,,,,Check Out,,,5829.0,Chisel,,,,,Bil,,
1636367,1345,1/28/2020 7:34 PM,,,,,,,,Check Out,,,547.0,"Nut Driver, ?in",,,,,Bil,,
1636367,1345,1/28/2020 7:34 PM,,,,,,,,Check Out,,,556.0,"Nut Driver, ?in",,,,,Bil,,
1639663,2013,1/31/2020 6:50 PM,,,,,,,,Loan Return,,,319.0,"Hand Truck, Convertible",,,,,lis,,
1639663,2013,1/31/2020 6:50 PM,,,,,,,,Check Out (Renewal),,,319.0,"Hand Truck, Convertible",,,,,lis,self-renewal,Renewal
1640308,2670,2/1/2020 10:15 AM,,,,,,,,Check Out,,,7081.0,Cordless Drill + Sawzall + Light Kit,,,,,Gin,,
1640321,1309,2/1/2020 10:21 AM,,,,,133.8,34.30,50.00,Late Fee,22.3,22.3,6509.0,Router Bit Set,,,,,Gin,,
1640321,1309,2/1/2020 10:21 AM,,,,,133.8,34.30,50.00,Late Fee,22.3,22.3,6800.0,Shears,,,,,Gin,,
1640321,1309,2/1/2020 10:21 AM,,,,,133.8,34.30,50.00,Late Fee,22.3,22.3,4992.0,Planer,,,,,Gin,,
1640321,1309,2/1/2020 10:21 AM,,,,,133.8,34.30,50.00,Late Fee,22.3,22.3,7341.0,Shears,,,,,Gin,,
1640321,1309,2/1/2020 10:21 AM,,,,,133.8,34.30,50.00,Late Fee,22.3,22.3,5452.0,Router,,,,,Gin,,
1640321,1309,2/1/2020 10:21 AM,,,,,133.8,34.30,50.00,Late Fee,22.3,22.3,6932.0,Tin Snips,,,,,Gin,,
1640321,1309,2/1/2020 10:21 AM,,,,,133.8,34.30,50.00,Check Out (Renewal),,,6932.0,Tin Snips,,,,,Gin,,Renewal
1640321,1309,2/1/2020 10:21 AM,,,,,133.8,34.30,50.00,Check Out (Renewal),,,7341.0,Shears,,,,,Gin,,Renewal
1640321,1309,2/1/2020 10:21 AM,,,,,133.8,34.30,50.00,Check Out (Renewal),,,6800.0,Shears,,,,,Gin,,Renewal
1640321,1309,2/1/2020 10:21 AM,,,,,133.8,34.30,50.00,Check Out (Renewal),,,6509.0,Router Bit Set,,,,,Gin,,Renewal
1640321,1309,2/1/2020 10:21 AM,On Account,,,(15.70),133.8,34.30,50.00,,,,,,,,,,,,
1640321,1309,2/1/2020 10:21 AM,Cash,50.00,,,133.8,34.30,50.00,,,,,,,,,,,,
1640321,1309,2/1/2020 10:21 AM,Discount,,99.50,,133.8,34.30,50.00,,,,,,,,,,,,
1640352,244,2/1/2020 10:28 AM,,,,,,,,Check Out,,,6483.0,Drill Bit Set,,,,,Gin,,
1640352,244,2/1/2020 10:28 AM,,,,,,,,Check Out,,,7413.0,"Drill, Cordless, With Jigsaw",,,,,Gin,,
1640357,2728,2/1/2020 10:29 AM,,,,,15.0,15.00,15.00,Membership Fee,,15.0,,,regular,,,,Gin,,
1640357,2728,2/1/2020 10:29 AM,Cash,15.00,,,15.0,15.00,15.00,,,,,,,,,,,,
1640373,2728,2/1/2020 10:35 AM,,,,,,,,Check Out,,,4405.0,Extension Cord,,,,,Gin,,
1640373,2728,2/1/2020 10:35 AM,,,,,,,,Check Out,,,5482.0,Hydraulic Jack,,,,,Gin,,
1640373,2728,2/1/2020 10:35 AM,,,,,,,,Check Out,,,3756.0,Buffer,,,,,Gin,,
1640373,2728,2/1/2020 10:35 AM,,,,,,,,Check Out,,,5101.0,Jack Stand,,,,,Gin,only 1 checked out,
1640373,2728,2/1/2020 10:35 AM,,,,,,,,Check Out,,,5103.0,Jack Stand,,,,,Gin,only 1 checked out,
1640373,2728,2/1/2020 10:35 AM,,,,,,,,Check Out,,,7275.0,Jack Stands,,,,,Gin,,
1640373,2728,2/1/2020 10:35 AM,,,,,,,,Check Out,,,5037.0,C-clamp,,,,,Gin,,
1640373,2728,2/1/2020 10:35 AM,,,,,,,,Check Out,,,6938.0,C-clamp,,,,,Gin,,
1640373,2728,2/1/2020 10:35 AM,,,,,,,,Check Out,,,6969.0,"Mallet, Rubber",,,,,Gin,,
1640373,2728,2/1/2020 10:35 AM,,,,,,,,Check Out,,,7405.0,"Sledgehammer, Small",,,,,Gin,,
1640373,2728,2/1/2020 10:35 AM,,,,,,,,Check Out,,,6824.0,Handheld Pry Bar,,,,,Gin,,
1640373,2728,2/1/2020 10:35 AM,,,,,,,,Check Out,,,458.0,Knee Pads,,,,,Gin,,
1640373,2728,2/1/2020 10:35 AM,,,,,,,,Check Out,,,6737.0,Knee Pads,,,,,Gin,,
1640392,2728,2/1/2020 10:40 AM,,,,,,,,Check Out,,,6802.0,"Wrench, Torque",,,,,Gin,,
1640396,1096,2/1/2020 10:41 AM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
1640396,1096,2/1/2020 10:41 AM,,,,,,,,Check Out,,,7321.0,Hot Glue Gun,,,,,Gin,,
1640396,1096,2/1/2020 10:41 AM,,,,,,,,Check Out,,,3957.0,Soldering Gun,,,,,Gin,,
1640423,2511,2/1/2020 10:47 AM,,,,,,,,Loan Return,,,6690.0,Circular Saw,,,,,Gin,,
1640449,2683,2/1/2020 10:57 AM,,,,,,0.40,,Loan Return,,,7490.0,Drill Bit Kit,,,,,Gin,,
1640449,2683,2/1/2020 10:57 AM,,,,,,0.40,,Loan Return,,,7422.0,"Drill, Corded",,,,,Gin,,
1640449,2683,2/1/2020 10:57 AM,On Account,,,0.40,,0.40,,,,,,,,,,,,,
1640449,2683,2/1/2020 10:57 AM,Discount,,(0.40),,,0.40,,,,,,,,,,,,,
1640503,2736,2/1/2020 11:13 AM,,,,,20.0,20.00,20.00,Membership Fee,,20.0,,,regular,,,,Gin,,
1640503,2736,2/1/2020 11:13 AM,External Credit/Debit,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
1640506,2737,2/1/2020 11:14 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,ave,,
1640512,2737,2/1/2020 11:16 AM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
1640546,1409,2/1/2020 11:25 AM,,,,,4.0,4.00,3.40,Late Fee,2.0,2.0,392.0,"Sander, Belt",,,,,Gin,,
1640546,1409,2/1/2020 11:25 AM,,,,,4.0,4.00,3.40,Late Fee,2.0,2.0,3790.0,Reciprocating Saw,,,,,Gin,,
1640546,1409,2/1/2020 11:25 AM,,,,,4.0,4.00,3.40,Check Out (Renewal),,,392.0,"Sander, Belt",,,,,Gin,,Renewal
1640546,1409,2/1/2020 11:25 AM,On Account,,,0.60,4.0,4.00,3.40,,,,,,,,,,,,
1640546,1409,2/1/2020 11:25 AM,Cash,3.40,,,4.0,4.00,3.40,,,,,,,,,,,,
1640616,152,2/1/2020 11:44 AM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
1640618,152,2/1/2020 11:45 AM,,,,,,,,Check Out,,,4523.0,"Saw, Hand, Narrow",,,,,Gin,,
1640625,1806,2/1/2020 11:46 AM,,,,,,,,Check Out,,,7422.0,"Drill, Corded",,,,,Gin,,
1640653,2422,2/1/2020 11:51 AM,,,,,,,,Loan Return,,,6341.0,"Socket Wrench, Jointed",,,,,Gin,,
1640653,2422,2/1/2020 11:51 AM,,,,,,,,Loan Return,,,5928.0,"Pliers, Needle Nose",,,,,Gin,,
1640653,2422,2/1/2020 11:51 AM,,,,,,,,Loan Return,,,7394.0,Socket Wrench,,,,,Gin,,
1640653,2422,2/1/2020 11:51 AM,,,,,,,,Loan Return,,,7509.0,Nut Driver Set,,,,,Gin,,
1640653,2422,2/1/2020 11:51 AM,,,,,,,,Loan Return,,,7262.0,Socket Set,,,,,Gin,,
1640673,2412,2/1/2020 11:57 AM,,,,,,,,Loan Return,,,7386.0,"Drill, Corded",,,,,Gin,,
1640673,2412,2/1/2020 11:57 AM,,,,,,,,Loan Return,,,4646.0,"Hammer, Claw",,,,,Gin,,
1640673,2412,2/1/2020 11:57 AM,,,,,,,,Loan Return,,,7428.0,Level,,,,,Gin,,
1640673,2412,2/1/2020 11:57 AM,,,,,,,,Loan Return,,,748.0,"Screwdriver, Multibit",,,,,Gin,,
1640673,2412,2/1/2020 11:57 AM,,,,,,,,Loan Return,,,103.0,Stud Finder,,,,,Gin,,
1640691,1345,2/1/2020 12:00 PM,,,,,,,,Loan Return,,,5829.0,Chisel,,,,,Gin,,
1640691,1345,2/1/2020 12:00 PM,,,,,,,,Loan Return,,,547.0,"Nut Driver, ?in",,,,,Gin,,
1640691,1345,2/1/2020 12:00 PM,,,,,,,,Loan Return,,,556.0,"Nut Driver, ?in",,,,,Gin,,
1640691,1345,2/1/2020 12:00 PM,,,,,,,,Loan Return,,,6974.0,"Nut Driver, ?in, Long",,,,,Gin,,
1640726,1343,2/1/2020 12:08 PM,,,,,,,,Loan Return,,,4770.0,Hand Truck,,,,,Gin,,
1640726,1343,2/1/2020 12:08 PM,,,,,,,,Loan Return,,,355.0,Window Washer,,,,,Gin,,
1640726,1343,2/1/2020 12:08 PM,,,,,,,,Loan Return,,,6158.0,Bungee Cords,,,,,Gin,,
1640726,1343,2/1/2020 12:08 PM,,,,,,,,Loan Return,,,354.0,Squeegee,,,,,Gin,,
1640726,1343,2/1/2020 12:08 PM,,,,,,,,Loan Return,,,6638.0,Squeegee,,,,,Gin,,
1640726,1343,2/1/2020 12:08 PM,,,,,,,,Check Out,,,652.0,Air Compressor Car Tire Adapter,,,,,Gin,,
1640726,1343,2/1/2020 12:08 PM,,,,,,,,Check Out,,,6890.0,Air Compressor Hose,,,,,Gin,,
1640726,1343,2/1/2020 12:08 PM,,,,,,,,Check Out,,,493.0,Air Compressor,,,,,Gin,,
1640726,1343,2/1/2020 12:08 PM,,,,,,,,Check Out (Renewal),,,6158.0,Bungee Cords,,,,,Gin,,Renewal
1640726,1343,2/1/2020 12:08 PM,,,,,,,,Check Out (Renewal),,,355.0,Window Washer,,,,,Gin,,Renewal
1640726,1343,2/1/2020 12:08 PM,,,,,,,,Check Out (Renewal),,,4770.0,Hand Truck,,,,,Gin,,Renewal
1640726,1343,2/1/2020 12:08 PM,,,,,,,,Check Out (Renewal),,,354.0,Squeegee,,,,,Gin,,Renewal
1640726,1343,2/1/2020 12:08 PM,,,,,,,,Check Out (Renewal),,,6638.0,Squeegee,,,,,Gin,,Renewal
1640761,83,2/1/2020 12:26 PM,,,,,,,,Check Out,,,4520.0,Battery Charger,,,,,Gin,,
1640761,83,2/1/2020 12:26 PM,,,,,,,,Check Out,,,259.0,"Drill, Cordless",,,,,Gin,,
1640863,2738,2/1/2020 1:08 PM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
1640869,2738,2/1/2020 1:10 PM,,,,,5.0,5.00,5.00,Membership Fee,,5.0,,,regular,,,,Gin,,
1640869,2738,2/1/2020 1:10 PM,Cash,5.00,,,5.0,5.00,5.00,,,,,,,,,,,,
1640870,2738,2/1/2020 1:11 PM,,,,,,,,Check Out,,,7490.0,Drill Bit Kit,,,,,Gin,,
