Transaction ID,Member ID,Date,Payment Method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Membership Type,Applicable Taxes,Project ID,Project Name,Handled By,Notes,Renewal
305783,259,8/7/2016 4:38 PM,,,,,5.0,5.0,5.0,Membership Fee,,5.0,,,regular,,,,tus,,
305783,259,8/7/2016 4:38 PM,Cash,5.00,,,5.0,5.0,5.0,,,,,,,,,,,,
305784,259,8/7/2016 4:39 PM,,,,,,,,Check Out,,,4432.0,Paint Sprayer,,,,,tus,Can attachment not needed and left in workshop.,
305784,259,8/7/2016 4:39 PM,Cash,,,,,,,,,,,,,,,,,,
305789,251,8/7/2016 4:43 PM,,,,,,,,Loan Return,,,4996.0,Bit Set,,,,,tus,,
305789,251,8/7/2016 4:43 PM,,,,,,,,Loan Return,,,4995.0,Hammer,,,,,tus,,
305789,251,8/7/2016 4:43 PM,,,,,,,,Loan Return,,,4406.0,"Wrench, Pipe",,,,,tus,,
305789,251,8/7/2016 4:43 PM,,,,,,,,Loan Return,,,4919.0,"Screwdriver, Phillips",,,,,tus,,
305789,251,8/7/2016 4:43 PM,,,,,,,,Loan Return,,,4917.0,"Screwdriver, Phillips",,,,,tus,,
305789,251,8/7/2016 4:43 PM,Cash,,,,,,,,,,,,,,,,,,
305791,251,8/7/2016 4:44 PM,,,,,,,,Check Out,,,3800.0,Pliers,,,,,tus,,
305791,251,8/7/2016 4:44 PM,,,,,,,,Check Out,,,4971.0,Level,,,,,tus,,
305791,251,8/7/2016 4:44 PM,,,,,,,,Check Out,,,4996.0,Bit Set,,,,,tus,,
305791,251,8/7/2016 4:44 PM,Cash,,,,,,,,,,,,,,,,,,
305934,263,8/7/2016 4:52 PM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,tus,,
305934,263,8/7/2016 4:52 PM,PayPal (external),40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
305938,238,8/7/2016 4:59 PM,,,,,,,,Loan Return,,,208.0,Fruit Picker,,,,,tus,,
305938,238,8/7/2016 4:59 PM,Cash,,,,,,,,,,,,,,,,,,
305943,264,8/7/2016 5:06 PM,,,,,10.0,10.0,10.0,Membership Fee,,10.0,,,regular,,,,tus,,
305943,264,8/7/2016 5:06 PM,Cash,10.00,,,10.0,10.0,10.0,,,,,,,,,,,,
305946,264,8/7/2016 5:11 PM,,,,,,,,Check Out,,,209.0,Fruit Picker,,,,,tus,,
305946,264,8/7/2016 5:11 PM,,,,,,,,Check Out,,,1.0,Dehydrator,,,,,tus,,
305946,264,8/7/2016 5:11 PM,Cash,,,,,,,,,,,,,,,,,,
305948,263,8/7/2016 5:21 PM,,,,,,,,Check Out,,,5009.0,Dolly,,,,,tus,,
305948,263,8/7/2016 5:21 PM,,,,,,,,Check Out,,,5010.0,Stapler,,,,,tus,,
305948,263,8/7/2016 5:21 PM,Cash,,,,,,,,,,,,,,,,,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,175.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,172.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,167.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,173.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,170.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,165.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,178.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,174.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,169.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,168.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,179.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,166.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,171.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,4821.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,4820.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,,,,,,,,Loan Return,,,4822.0,"Folding Chair, Metal",,,,,Gin,,
305949,216,8/7/2016 5:27 PM,Cash,,,,,,,,,,,,,,,,,,
305954,216,8/7/2016 5:53 PM,,,,,,,,Loan Return,,,4695.0,Table,,,,,Gin,,
305954,216,8/7/2016 5:53 PM,,,,,,,,Loan Return,,,5004.0,Table,,,,,Gin,,
305954,216,8/7/2016 5:53 PM,,,,,,,,Loan Return,,,5005.0,Table,,,,,Gin,,
305954,216,8/7/2016 5:53 PM,,,,,,,,Loan Return,,,5006.0,Table,,,,,Gin,,
305954,216,8/7/2016 5:53 PM,Cash,,,,,,,,,,,,,,,,,,
305955,241,8/7/2016 6:00 PM,,,,,,,,Loan Return,,,4830.0,Weed Whacker,,,,,Gin,,
305955,241,8/7/2016 6:00 PM,,,,,,,,Loan Return,,,4941.0,Extension Cord,,,,,Gin,,
305955,241,8/7/2016 6:00 PM,,,,,,,,Loan Return,,,4942.0,Extension Cord,,,,,Gin,,
305955,241,8/7/2016 6:00 PM,Cash,,,,,,,,,,,,,,,,,,
306034,265,8/7/2016 7:11 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
306034,265,8/7/2016 7:11 PM,Cash,,,,,,,,,,,,,,,,,,
306035,265,8/7/2016 7:13 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
306035,265,8/7/2016 7:13 PM,Cash,,,,,,,,,,,,,,,,,,
306048,266,8/7/2016 10:29 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,tak,,
306048,266,8/7/2016 10:29 PM,Cash,,,,,,,,,,,,,,,,,,
306242,267,8/8/2016 10:56 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mai,,
306242,267,8/8/2016 10:56 AM,Cash,,,,,,,,,,,,,,,,,,
306267,268,8/8/2016 11:58 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,nim,,
306267,268,8/8/2016 11:58 AM,Cash,,,,,,,,,,,,,,,,,,
307030,269,8/9/2016 8:18 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mrj,,
307030,269,8/9/2016 8:18 PM,Cash,,,,,,,,,,,,,,,,,,
307489,243,8/10/2016 3:38 PM,,,,,,,,Loan Return,,,3819.0,"Drill, Cordless",,,,,tus,,
307489,243,8/10/2016 3:38 PM,,,,,,,,Loan Return,,,4546.0,Level,,,,,tus,,
307489,243,8/10/2016 3:38 PM,,,,,,,,Check Out (Renewal),,,4546.0,Level,,,,,tus,,Renewal
307489,243,8/10/2016 3:38 PM,,,,,,,,Check Out (Renewal),,,3819.0,"Drill, Cordless",,,,,tus,,Renewal
307489,243,8/10/2016 3:38 PM,Cash,,,,,,,,,,,,,,,,,,
307604,257,8/10/2016 6:09 PM,,,,,,,,Loan Return,,,5001.0,Rotary Hammer Drill,,,,,Gin,,
307604,257,8/10/2016 6:09 PM,Cash,,,,,,,,,,,,,,,,,,
307632,270,8/10/2016 7:05 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,per,,
307632,270,8/10/2016 7:05 PM,Cash,,,,,,,,,,,,,,,,,,
307635,271,8/10/2016 7:09 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,unc,,
307635,271,8/10/2016 7:09 PM,Cash,,,,,,,,,,,,,,,,,,
307636,270,8/10/2016 7:10 PM,,,,,10.0,10.0,10.0,Membership Fee,,10.0,,,regular,,,,Gin,,
307636,270,8/10/2016 7:10 PM,,,,,10.0,10.0,10.0,Check Out,,,4837.0,Stud Finder,,,,,Gin,,
307636,270,8/10/2016 7:10 PM,Cash,10.00,,,10.0,10.0,10.0,,,,,,,,,,,,
307649,260,8/10/2016 7:37 PM,,,,,2.0,2.0,2.0,Membership Change,,,,,regular,,,,Gin,,
307649,260,8/10/2016 7:37 PM,,,,,2.0,2.0,2.0,Check Out,,,5011.0,"Saw, Hand",,,,,Gin,also took two bits,
307649,260,8/10/2016 7:37 PM,,,,,2.0,2.0,2.0,Other,,2.0,,,,,,,Gin,,
307649,260,8/10/2016 7:37 PM,Cash,2.00,,,2.0,2.0,2.0,,,,,,,,,,,,
307652,246,8/10/2016 7:45 PM,,,,,5.0,5.0,5.0,Membership Change,,,,,regular,,,,Gin,,
307652,246,8/10/2016 7:45 PM,,,,,5.0,5.0,5.0,Check Out,,,4934.0,"Drill, Corded",,,,,Gin,,
307652,246,8/10/2016 7:45 PM,,,,,5.0,5.0,5.0,Other,,5.0,,,,,,,Gin,,
307652,246,8/10/2016 7:45 PM,Cash,5.00,,,5.0,5.0,5.0,,,,,,,,,,,,
307657,235,8/10/2016 8:07 PM,,,,,,,,Late Fee,1.4,,4719.0,Tape Measure,,,,,Gin,,
307657,235,8/10/2016 8:07 PM,,,,,,,,Late Fee,1.4,,3977.0,"Screwdriver, Phillips",,,,,Gin,,
307657,235,8/10/2016 8:07 PM,,,,,,,,Loan Return,,,3782.0,"Screwdriver, Phillips",,,,,Gin,,
307657,235,8/10/2016 8:07 PM,,,,,,,,Late Fee,1.4,,4555.0,Nut Driver,,,,,Gin,,
307657,235,8/10/2016 8:07 PM,,,,,,,,Late Fee,1.4,,4703.0,"Hammer, Claw",,,,,Gin,,
307657,235,8/10/2016 8:07 PM,,,,,,,,Loan Return,,,4954.0,"Screwdriver, Flat",,,,,Gin,,
307657,235,8/10/2016 8:07 PM,,,,,,,,Loan Return,,,4953.0,"Screwdriver, Flat",,,,,Gin,,
307657,235,8/10/2016 8:07 PM,,,,,,,,Loan Return,,,4952.0,"Screwdriver, Flat",,,,,Gin,,
307657,235,8/10/2016 8:07 PM,Cash,,,,,,,,,,,,,,,,,,
308210,272,8/11/2016 4:04 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,sea,,
308210,272,8/11/2016 4:04 PM,Cash,,,,,,,,,,,,,,,,,,
309312,273,8/13/2016 9:51 AM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,Gin,,
309312,273,8/13/2016 9:51 AM,External Credit/Debit,40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
309320,273,8/13/2016 9:53 AM,,,,,,,,Check Out,,,4990.0,Yard Trimmer/Weed Whacker,,,,,Gin,,
309320,273,8/13/2016 9:53 AM,,,,,,,,Check Out,,,4805.0,Hoe,,,,,Gin,,
309320,273,8/13/2016 9:53 AM,,,,,,,,Check Out,,,4941.0,Extension Cord,,,,,Gin,,
309320,273,8/13/2016 9:53 AM,Cash,,,,,,,,,,,,,,,,,,
309348,267,8/13/2016 10:00 AM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,Gin,,
309348,267,8/13/2016 10:00 AM,External Credit/Debit,40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
309607,240,8/13/2016 11:39 AM,,,,,,,,Check Out,,,5013.0,"Power Sander, Palm Grip",,,,,Gin,,
309607,240,8/13/2016 11:39 AM,Cash,,,,,,,,,,,,,,,,,,
309616,237,8/13/2016 11:41 AM,,,,,,,,Loan Return,,,4935.0,Drill Bit & Screwdriver Set,,,,,Gin,,
309616,237,8/13/2016 11:41 AM,,,,,,,,Loan Return,,,670.0,"Drill, Corded, 1/2in",,,,,Gin,,
309616,237,8/13/2016 11:41 AM,,,,,,,,Loan Return,,,4543.0,Stud Finder,,,,,Gin,,
309616,237,8/13/2016 11:41 AM,,,,,,,,Loan Return,,,4405.0,Extension Cord,,,,,Gin,,
309616,237,8/13/2016 11:41 AM,,,,,,,,Check Out (Renewal),,,4405.0,Extension Cord,,,,,Gin,,Renewal
309616,237,8/13/2016 11:41 AM,,,,,,,,Check Out (Renewal),,,4543.0,Stud Finder,,,,,Gin,,Renewal
309616,237,8/13/2016 11:41 AM,,,,,,,,Check Out (Renewal),,,670.0,"Drill, Corded, 1/2in",,,,,Gin,,Renewal
309616,237,8/13/2016 11:41 AM,,,,,,,,Check Out (Renewal),,,4935.0,Drill Bit & Screwdriver Set,,,,,Gin,,Renewal
309616,237,8/13/2016 11:41 AM,Cash,,,,,,,,,,,,,,,,,,
309673,214,8/13/2016 11:59 AM,,,,,,,,Check Out,,,3742.0,Power Sander,,,,,Gin,,
309673,214,8/13/2016 11:59 AM,Cash,,,,,,,,,,,,,,,,,,
309990,274,8/13/2016 9:00 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,ora,,
309990,274,8/13/2016 9:00 PM,Cash,,,,,,,,,,,,,,,,,,
310059,275,8/14/2016 9:51 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,bkl,,
310059,275,8/14/2016 9:51 AM,Cash,,,,,,,,,,,,,,,,,,
310135,195,8/14/2016 12:06 PM,,,,,2.8,2.8,2.8,Late Fee,0.7,0.7,4997.0,Circular Saw,,,,,Bil,,
310135,195,8/14/2016 12:06 PM,,,,,2.8,2.8,2.8,Late Fee,0.7,0.7,37.0,Scroll Saw,,,,,Bil,,
310135,195,8/14/2016 12:06 PM,,,,,2.8,2.8,2.8,Late Fee,0.7,0.7,4829.0,"Clamp, Bar",,,,,Bil,,
310135,195,8/14/2016 12:06 PM,,,,,2.8,2.8,2.8,Late Fee,0.7,0.7,4676.0,"Clamp, Quick Grip",,,,,Bil,,
310135,195,8/14/2016 12:06 PM,Cash,2.80,,,2.8,2.8,2.8,,,,,,,,,,,,
310172,276,8/14/2016 12:42 PM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,tus,,
310172,276,8/14/2016 12:42 PM,PayPal (external),40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
310175,276,8/14/2016 12:43 PM,,,,,,,,Check Out,,,4028.0,"Wrench, Adjustable",,,,,tus,,
310175,276,8/14/2016 12:43 PM,Cash,,,,,,,,,,,,,,,,,,
310235,277,8/14/2016 1:33 PM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,tus,,
310235,277,8/14/2016 1:33 PM,Cash,40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
310338,275,8/14/2016 3:32 PM,,,,,5.0,5.0,5.0,Membership Fee,,5.0,,,regular,,,,tus,,
310338,275,8/14/2016 3:32 PM,PayPal (external),5.00,,,5.0,5.0,5.0,,,,,,,,,,,,
310343,275,8/14/2016 3:36 PM,,,,,,,,Check Out,,,4752.0,C-clamp,,,,,tus,,
310343,275,8/14/2016 3:36 PM,,,,,,,,Check Out,,,5017.0,C-clamp,,,,,tus,,
310343,275,8/14/2016 3:36 PM,Cash,,,,,,,,,,,,,,,,,,
310345,275,8/14/2016 3:41 PM,,,,,,,,Check Out,,,4354.0,Car Jack,,,,,tus,,
310345,275,8/14/2016 3:41 PM,Cash,,,,,,,,,,,,,,,,,,
310352,264,8/14/2016 3:47 PM,,,,,,,,Loan Return,,,209.0,Fruit Picker,,,,,tus,,
310352,264,8/14/2016 3:47 PM,,,,,,,,Loan Return,,,1.0,Dehydrator,,,,,tus,,
310352,264,8/14/2016 3:47 PM,Cash,,,,,,,,,,,,,,,,,,
310391,260,8/14/2016 4:46 PM,,,,,,,,Loan Return,,,5011.0,"Saw, Hand",,,,,Bil,,
310391,260,8/14/2016 4:46 PM,Cash,,,,,,,,,,,,,,,,,,
310409,164,8/14/2016 5:09 PM,,,,,,,,Check Out,,,4206.0,5/8 Socket Truecraft,,,,,Bil,,
310409,164,8/14/2016 5:09 PM,,,,,,,,Check Out,,,3725.0,"Socket Wrench Set, Metric",,,,,Bil,,
310409,164,8/14/2016 5:09 PM,Cash,,,,,,,,,,,,,,,,,,
310417,263,8/14/2016 5:48 PM,,,,,,,,Loan Return,,,5009.0,Dolly,,,,,jul,,
310417,263,8/14/2016 5:48 PM,,,,,,,,Check Out (Renewal),,,5009.0,Dolly,,,,,jul,self-renewal,Renewal
310417,263,8/14/2016 5:48 PM,Cash,,,,,,,,,,,,,,,,,,
310418,261,8/14/2016 5:48 PM,,,,,,,,Check Out,,,676.0,3/8 Power Drill,,,,,tus,,
310418,261,8/14/2016 5:48 PM,Cash,,,,,,,,,,,,,,,,,,
310420,275,8/14/2016 5:53 PM,,,,,,,,Check Out,,,4386.0,Tire Iron,,,,,tus,,
310420,275,8/14/2016 5:53 PM,,,,,,,,Check Out,,,4875.0,Needle Nose Pliers,,,,,tus,,
310420,275,8/14/2016 5:53 PM,,,,,,,,Check Out,,,2259.0,"Pliers, Slip Joint",,,,,tus,,
310420,275,8/14/2016 5:53 PM,Cash,,,,,,,,,,,,,,,,,,
310421,263,8/14/2016 6:00 PM,,,,,,,,Loan Return,,,5010.0,Stapler,,,,,tus,,
310421,263,8/14/2016 6:00 PM,,,,,,,,Loan Return,,,5009.0,Dolly,,,,,tus,,
310421,263,8/14/2016 6:00 PM,,,,,,,,Check Out (Renewal),,,5009.0,Dolly,,,,,tus,,Renewal
310421,263,8/14/2016 6:00 PM,Cash,,,,,,,,,,,,,,,,,,
310428,278,8/14/2016 6:36 PM,,,,,20.0,20.0,20.0,Membership Fee,,20.0,,,regular,,,,tus,,
310428,278,8/14/2016 6:36 PM,PayPal (external),20.00,,,20.0,20.0,20.0,,,,,,,,,,,,
310429,279,8/14/2016 6:41 PM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,tus,,
310429,279,8/14/2016 6:41 PM,PayPal (external),40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
310430,279,8/14/2016 6:43 PM,,,,,,,,Check Out,,,401.0,Power Sander,,,,,tus,,
310430,279,8/14/2016 6:43 PM,Cash,,,,,,,,,,,,,,,,,,
310432,280,8/14/2016 6:55 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
310432,280,8/14/2016 6:55 PM,Cash,,,,,,,,,,,,,,,,,,
310433,280,8/14/2016 6:56 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
310433,280,8/14/2016 6:56 PM,Cash,,,,,,,,,,,,,,,,,,
310435,280,8/14/2016 6:57 PM,,,,,,,,Check Out,,,4472.0,"Drill, Cordless",,,,,tus,,
310435,280,8/14/2016 6:57 PM,Cash,,,,,,,,,,,,,,,,,,
310661,281,8/15/2016 11:45 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,fig,,
310661,281,8/15/2016 11:45 AM,Cash,,,,,,,,,,,,,,,,,,
310844,282,8/15/2016 9:19 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,yfh,,
310844,282,8/15/2016 9:19 PM,Cash,,,,,,,,,,,,,,,,,,
311180,283,8/16/2016 1:33 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,msf,,
311180,283,8/16/2016 1:33 PM,Cash,,,,,,,,,,,,,,,,,,
311487,284,8/16/2016 9:46 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,rub,,
311487,284,8/16/2016 9:46 PM,Cash,,,,,,,,,,,,,,,,,,
311801,51,8/17/2016 11:07 AM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
311801,51,8/17/2016 11:07 AM,,,,,,,,Check Out,,,1.0,Dehydrator,,,,,Gin,,
311801,51,8/17/2016 11:07 AM,Cash,,,,,,,,,,,,,,,,,,
312126,285,8/17/2016 5:56 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,kur,,
312126,285,8/17/2016 5:56 PM,Cash,,,,,,,,,,,,,,,,,,
312132,286,8/17/2016 6:08 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,oho,,
312132,286,8/17/2016 6:08 PM,Cash,,,,,,,,,,,,,,,,,,
312133,284,8/17/2016 6:10 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
312133,284,8/17/2016 6:10 PM,,,,,,,,Check Out,,,4726.0,Post Hole Digger,,,,,Bil,,
312133,284,8/17/2016 6:10 PM,Cash,,,,,,,,,,,,,,,,,,
312137,283,8/17/2016 6:13 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
312137,283,8/17/2016 6:13 PM,,,,,,,,Check Out,,,4612.0,"Drill, Corded",,,,,Bil,,
312137,283,8/17/2016 6:13 PM,Cash,,,,,,,,,,,,,,,,,,
312144,285,8/17/2016 6:22 PM,,,,,15.0,15.0,15.0,Membership Fee,,15.0,,,regular,,,,Bil,,
312144,285,8/17/2016 6:22 PM,Cash,15.00,,,15.0,15.0,15.0,,,,,,,,,,,,
312147,285,8/17/2016 6:26 PM,,,,,,,,Check Out,,,4814.0,Power Sander,,,,,Bil,,
312147,285,8/17/2016 6:26 PM,,,,,,,,Check Out,,,662.0,"Sander, Belt",,,,,Bil,,
312147,285,8/17/2016 6:26 PM,,,,,,,,Check Out,,,3752.0,"Drill, Cordless, 3/8in",,,,,Bil,,
312147,285,8/17/2016 6:26 PM,Cash,,,,,,,,,,,,,,,,,,
312148,286,8/17/2016 6:26 PM,,,,,15.0,15.0,15.0,Membership Fee,,15.0,,,regular,,,,Bil,,
312148,286,8/17/2016 6:26 PM,,,,,15.0,15.0,15.0,Check Out,,,36.0,Power Sander,,,,,Bil,,
312148,286,8/17/2016 6:26 PM,Cash,15.00,,,15.0,15.0,15.0,,,,,,,,,,,,
312150,270,8/17/2016 6:27 PM,,,,,,,,Loan Return,,,4837.0,Stud Finder,,,,,Bil,,
312150,270,8/17/2016 6:27 PM,Cash,,,,,,,,,,,,,,,,,,
312154,267,8/17/2016 6:31 PM,,,,,,,,Check Out,,,5020.0,Table Saw,,,,,Bil,,
312154,267,8/17/2016 6:31 PM,,,,,,,,Check Out,,,4751.0,"Saw, Miter",,,,,Bil,,
312154,267,8/17/2016 6:31 PM,Cash,,,,,,,,,,,,,,,,,,
312167,258,8/17/2016 6:47 PM,,,,,2.0,2.0,2.0,Membership Fee,,2.0,,,regular,,,,Bil,,
312167,258,8/17/2016 6:47 PM,Cash,2.00,,,2.0,2.0,2.0,,,,,,,,,,,,
312169,287,8/17/2016 6:48 PM,,,,,20.0,20.0,20.0,Membership Fee,,20.0,,,regular,,,,Bil,,
312169,287,8/17/2016 6:48 PM,Cash,20.00,,,20.0,20.0,20.0,,,,,,,,,,,,
312170,287,8/17/2016 6:50 PM,,,,,,,,Check Out,,,4942.0,Extension Cord,,,,,Bil,,
312170,287,8/17/2016 6:50 PM,,,,,,,,Check Out,,,3750.0,"Drill, Corded",,,,,Bil,,
312170,287,8/17/2016 6:50 PM,,,,,,,,Check Out,,,5021.0,Square Level,,,,,Bil,,
312170,287,8/17/2016 6:50 PM,Cash,,,,,,,,,,,,,,,,,,
312176,278,8/17/2016 7:05 PM,,,,,,,,Check Out,,,4119.0,Button Punch,,,,,Bil,,
312176,278,8/17/2016 7:05 PM,Cash,,,,,,,,,,,,,,,,,,
312191,229,8/17/2016 7:40 PM,,,,,,,,Late Fee,0.4,,4834.0,"Saw, Miter",,,,,Gin,,
312191,229,8/17/2016 7:40 PM,Cash,,,,,,,,,,,,,,,,,,
312205,287,8/17/2016 8:27 PM,,,,,,,,Loan Return,,,4942.0,Extension Cord,,,,,Bil,,
312205,287,8/17/2016 8:27 PM,,,,,,,,Loan Return,,,3750.0,"Drill, Corded",,,,,Bil,,
312205,287,8/17/2016 8:27 PM,,,,,,,,Loan Return,,,5021.0,Square Level,,,,,Bil,,
312205,287,8/17/2016 8:27 PM,,,,,,,,Check Out (Renewal),,,5021.0,Square Level,,,,,Bil,,Renewal
312205,287,8/17/2016 8:27 PM,,,,,,,,Check Out (Renewal),,,3750.0,"Drill, Corded",,,,,Bil,,Renewal
312205,287,8/17/2016 8:27 PM,,,,,,,,Check Out (Renewal),,,4942.0,Extension Cord,,,,,Bil,,Renewal
312205,287,8/17/2016 8:27 PM,Cash,,,,,,,,,,,,,,,,,,
312875,246,8/17/2016 8:53 PM,,,,,,,,Loan Return,,,4934.0,"Drill, Corded",,,,,Bil,"said that, when unscrewing, kept dropping the bit.",
312875,246,8/17/2016 8:53 PM,Cash,,,,,,,,,,,,,,,,,,
313620,288,8/18/2016 5:28 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mel,,
313620,288,8/18/2016 5:28 PM,Cash,,,,,,,,,,,,,,,,,,
314318,289,8/19/2016 3:37 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jab,,
314318,289,8/19/2016 3:37 PM,Cash,,,,,,,,,,,,,,,,,,
314884,nio1124,8/20/2016 9:22 AM,,,,,,,,Check Out,,,5023.0,"Drill, Cordless",,,,,Gin,,
314884,nio1124,8/20/2016 9:22 AM,Cash,,,,,,,,,,,,,,,,,,
314903,273,8/20/2016 9:30 AM,,,,,,,,Loan Return,,,4990.0,Yard Trimmer/Weed Whacker,,,,,Gin,,
314903,273,8/20/2016 9:30 AM,,,,,,,,Loan Return,,,4805.0,Hoe,,,,,Gin,,
314903,273,8/20/2016 9:30 AM,,,,,,,,Loan Return,,,4941.0,Extension Cord,,,,,Gin,,
314903,273,8/20/2016 9:30 AM,Cash,,,,,,,,,,,,,,,,,,
314969,289,8/20/2016 9:43 AM,,,,,5.0,5.0,5.0,Membership Fee,,5.0,,,regular,,,,Gin,,
314969,289,8/20/2016 9:43 AM,Cash,5.00,,,5.0,5.0,5.0,,,,,,,,,,,,
314978,289,8/20/2016 9:45 AM,,,,,,,,Check Out,,,4834.0,"Saw, Miter",,,,,Gin,,
314978,289,8/20/2016 9:45 AM,Cash,,,,,,,,,,,,,,,,,,
315119,253,8/20/2016 10:31 AM,,,,,5.6,5.6,5.6,Late Fee,1.4,1.4,3852.0,"Clamp, Corner",,,,,Gin,,
315119,253,8/20/2016 10:31 AM,,,,,5.6,5.6,5.6,Late Fee,1.4,1.4,3860.0,"Clamp, Corner",,,,,Gin,,
315119,253,8/20/2016 10:31 AM,,,,,5.6,5.6,5.6,Late Fee,1.4,1.4,3850.0,"Clamp, Corner",,,,,Gin,,
315119,253,8/20/2016 10:31 AM,,,,,5.6,5.6,5.6,Late Fee,1.4,1.4,4039.0,"Clamp, Corner",,,,,Gin,,
315119,253,8/20/2016 10:31 AM,Cash,5.60,,,5.6,5.6,5.6,,,,,,,,,,,,
315245,240,8/20/2016 11:17 AM,,,,,,,,Loan Return,,,5013.0,"Power Sander, Palm Grip",,,,,Gin,,
315245,240,8/20/2016 11:17 AM,,,,,,,,Check Out (Renewal),,,5013.0,"Power Sander, Palm Grip",,,,,Gin,,Renewal
315245,240,8/20/2016 11:17 AM,Cash,,,,,,,,,,,,,,,,,,
315362,280,8/20/2016 11:55 AM,,,,,,,,Loan Return,,,4472.0,"Drill, Cordless",,,,,Gin,,
315362,280,8/20/2016 11:55 AM,Cash,,,,,,,,,,,,,,,,,,
315373,214,8/20/2016 11:59 AM,,,,,,,,Loan Return,,,3742.0,Power Sander,,,,,Gin,,
315373,214,8/20/2016 11:59 AM,,,,,,,,Check Out,,,4322.0,Belt Sander,,,,,Gin,,
