Member ID,Confirmed?,Sex,Age,Member Created (M/D/YYYY),Start of first full membership (M/D/YYYY),Current Membership Type,"Latest Membership Change (request, upgrade, renewal, cancellation...) (M/D/YYYY)",Current Membership Expiration (M/D/YYYY),Renews Automatically,Automatically Pay Statements,User Note,User Warning,Opening Balance,Opening Balance Date (M/D/YYYY),Household Type,"Single, non-elderly",Elderly,Single Parent,Two Parents,Female Head of Household,Household income range,Household income range Value,Ethnicity,American Indian or Alaskan Native,Asian,Black or African American,Hispanic,White,Native Hawaiian or Pacific Islander,Other,Number of disabled people in household,Renter/Homeowner,Renter/Homeowner Value,Household Size
1416,True,,,5/16/2018,6/10/2018,ExtremelyOverdueItems,12/6/2018,,False,False,,"Alex has a lot of tools checked out right now and has been 86ed in the past. He should bring some things back or confirm that he still has them before checking out more tools. - Bill

battery (6289)	1	7/1/2018	$15.70		 	
	
	angle grinder (6499)	1	7/1/2018	$15.70		 	
	
	camping supplies (4666)	1	7/1/2018	$15.70		 	
	
	charger (6860)	1	7/1/2018	$15.70		 	
	
	screwdriver (6427)	1	7/1/2018	$15.70		 	
	
	Drywall screw shooter (6713)	1	7/1/2018	$15.70		 	
	
	extension cord (6747)	1	7/1/2018	$15.70		 	
	
	sod knife (6429)	1	7/1/2018	$15.70		 	
	
	hack saw (6862)	1	7/1/2018	$15.70		 	
	
	Need Nose Plier (5929)	1	7/1/2018	$15.70		 	
	
	pliers (6861)	1	7/1/2018	$15.70		 	
	
	jigsaw (5972)	1	7/1/2018	$15.70		 	
	
	key hole saw (360)	1	7/1/2018	$15.70		 	
	
	flat head screwdriver, long (6292)	1	7/1/2018	$15.70		 	
	
	bit set (4524)	1	7/1/2018	$15.70		 	
	
	drill, cordless (4519)	1	7/1/2018	$15.70		 	
	
	Mallet (4384)	1	7/1/2018	$15.70		 	
	
	Nuts and bolts pack (5031)	1	7/1/2018	$15.70		 	
	
	Spring assortment pack (5032)	1	7/1/2018	$15.70		 	
	
	Vise grip large (4857)	1	7/1/2018	$15.70		 	
	
	welder (264)	1	7/1/2018	$15.70		 	
	
	welding helmet (265)	1	7/1/2018	$15.70		 	
	
	wrench, crescent (5490)	1	7/1/2018	$15.70		 	
	
	car battery charger (234)	1	7/4/2018	$15.40		 	
	
	extension cord, 3 outlet (498)",,,[],,,,,,,,[],,,,,,,,,,,
1449,True,male,44.0,5/27/2018,5/27/2018,regular,5/27/2018,5/27/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
450,True,,1948.0,12/23/2016,9/13/2017,regular,12/18/2021,12/18/2022,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
791,False,,,7/14/2017,,Request_CheckIDAddressPhoneDOB,7/14/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
179,False,,,6/5/2016,6/5/2016,regular,6/5/2016,6/5/2017,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2970,False,,53.0,9/26/2020,9/26/2020,regular,9/26/2020,9/26/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
10,True,,,7/7/2015,7/7/2015,regular,4/28/2016,4/28/2017,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1876,True,male,47.0,1/2/2019,,Request_CheckIDAddressPhoneDOB,1/2/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
685,True,,,5/21/2017,,Request_CheckIDAddressPhoneDOB,5/21/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3243,False,,30.0,7/24/2021,,Request_CheckIDAddressPhoneDOB,7/24/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3252,True,,46.0,7/30/2021,7/31/2021,regular,7/31/2021,7/31/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1864,False,female,,12/20/2018,12/19/2018,regular,12/19/2018,12/19/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
426,True,male,24.0,12/3/2016,12/4/2016,regular,12/4/2016,12/4/2017,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2273,True,,30.0,6/30/2019,6/30/2019,regular,6/30/2019,6/30/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
976,False,,,9/24/2017,9/27/2017,regular,6/12/2019,9/27/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2530,True,,,10/10/2019,10/15/2019,regular,10/15/2019,10/15/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1935,True,,,2/7/2019,2/11/2019,regular,8/22/2020,8/22/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1248,True,male,31.0,3/4/2018,5/6/2018,regular,5/6/2018,5/6/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1746,False,,,9/29/2018,9/29/2018,regular,7/25/2020,7/25/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2264,True,male,36.0,6/27/2019,6/26/2019,regular,6/26/2019,6/26/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3386,True,,31.0,10/24/2021,10/24/2021,regular,10/24/2021,10/24/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2714,True,female,30.0,1/18/2020,1/18/2020,regular,1/18/2020,1/18/2021,False,False,,,,,['1'],Y,,,,,4.0,High,['3'],,,Y,,,,,,0.0,Renter,1.0
1366,False,,37.0,4/28/2018,4/28/2018,regular,3/30/2020,4/29/2021,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
478,False,female,41.0,1/14/2017,1/14/2017,regular,1/14/2017,1/14/2018,False,False,,I forgot to check her ID when she signed up.,,,[],,,,,,,,[],,,,,,,,,,,
1546,False,male,1934.0,7/7/2018,7/7/2018,regular,7/7/2018,7/7/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3171,True,,27.0,6/1/2021,,Request_CheckIDAddressPhoneDOB,6/1/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
760,False,,38.0,6/24/2017,6/24/2017,regular,6/24/2017,6/24/2018,False,False,,,,,['1'],Y,,,,,4.0,High,"['2', '5']",,Y,,,Y,,,,1.0,Homeowner,1.0
214,True,male,41.0,7/3/2016,7/31/2016,regular,4/29/2018,4/29/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
3485,True,,33.0,1/5/2022,1/5/2022,regular,1/5/2022,1/5/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2655,True,,,12/14/2019,12/14/2019,regular,12/14/2019,12/14/2020,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,1.0
581,True,,,4/2/2017,4/2/2017,regular,8/10/2021,8/10/2022,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
3246,True,,0.0,7/28/2021,7/27/2021,regular,7/27/2021,7/27/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2051,False,male,32.0,4/4/2019,9/29/2019,regular,9/29/2019,9/29/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
919,False,male,4.0,9/2/2017,9/2/2017,regular,9/2/2017,9/2/2018,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,5.0
1368,False,,,4/29/2018,,Request_CheckIDAddressPhoneDOB,4/29/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
210,True,,,7/2/2016,7/2/2016,regular,7/21/2018,7/2/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
454,True,female,38.0,12/29/2016,12/28/2016,regular,12/28/2016,12/28/2017,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,1.0
IsaiahJH,False,male,42.0,9/22/2018,9/22/2018,regular,9/22/2018,9/22/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
335,False,female,36.0,9/26/2016,9/25/2016,regular,9/25/2016,9/25/2017,False,False,,Need to check ID. Member application form is in the partial apps folder (drawer on the right of the main desk).,,,[],,,,,,,,[],,,,,,,,,,,
3036,True,,25.0,1/9/2021,1/9/2021,regular,1/9/2021,1/9/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1257,True,,,3/8/2018,3/7/2018,regular,9/28/2021,9/28/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1427,True,,,5/19/2018,5/19/2018,regular,5/19/2018,5/19/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1345,True,,51.0,4/21/2018,4/21/2018,regular,4/6/2022,3/6/2023,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2004,True,male,43.0,3/20/2019,3/20/2019,regular,3/20/2019,3/20/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1006,True,female,28.0,10/8/2017,10/8/2017,regular,10/8/2017,10/8/2018,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
799,True,,,7/18/2017,,Request_CheckIDAddressPhoneDOB,7/18/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
55,True,male,7.0,8/18/2015,8/22/2015,regular,10/16/2019,8/22/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
3524,True,,29.0,1/25/2022,,Request_CheckIDAddressPhoneDOB,1/25/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2588,False,female,31.0,11/6/2019,11/5/2019,regular,11/5/2019,11/5/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2866,True,,35.0,6/19/2020,6/27/2020,regular,10/13/2021,10/13/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1025,True,,,10/21/2017,,Request_CheckIDAddressPhoneDOB,10/21/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1973,False,would rather not say,32.0,3/7/2019,3/6/2019,regular,3/6/2019,3/6/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2411,False,male,20.0,8/28/2019,8/27/2019,regular,8/27/2019,8/27/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
87,True,,,1/20/2016,,Request_CheckIDAddressPhoneDOB,1/20/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
382,True,,,11/1/2016,,Request_CheckIDAddressPhoneDOB,11/1/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
671,True,would rather not say,39.0,5/20/2017,5/20/2017,regular,10/16/2018,5/20/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1440,True,,,5/21/2018,,Request_CheckIDAddressPhoneDOB,5/21/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1676,False,,,8/29/2018,8/28/2018,regular,8/28/2018,8/28/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1889,True,male,50.0,1/9/2019,1/8/2019,regular,1/8/2019,1/8/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1930,False,,,2/3/2019,2/4/2019,regular,2/4/2019,2/4/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2171,False,male,27.0,5/22/2019,5/21/2019,regular,5/21/2019,5/21/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2593,True,female,27.0,11/9/2019,11/9/2019,regular,11/9/2019,11/9/2020,False,False,,,,,['1'],Y,,,,,1.0,Extremely Low,['5'],,,,,Y,,,,0.0,Renter,
3651,True,,23.0,4/14/2022,4/13/2022,regular,4/13/2022,4/13/2023,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
317,False,would rather not say,63.0,9/12/2016,,Request_CheckIDAddressPhoneDOB,9/12/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1059,False,female,43.0,11/13/2017,,Request_CheckIDAddressPhoneDOB,11/12/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2203,False,male,27.0,6/3/2019,6/2/2019,regular,6/2/2019,6/2/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
126,False,male,5.0,4/30/2016,4/30/2016,regular,4/30/2016,4/30/2017,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2889,True,,58.0,7/11/2020,7/11/2020,regular,7/11/2020,7/11/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1103,True,,,12/8/2017,,Request_CheckIDAddressPhoneDOB,12/8/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2243,False,,,6/17/2019,,Request_CheckIDAddressPhoneDOB,6/17/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2982,True,,28.0,10/3/2020,10/3/2020,regular,10/3/2020,10/3/2021,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
702,False,male,35.0,5/29/2017,5/28/2017,regular,5/28/2017,5/28/2018,False,False,,,,,['1'],Y,,,,,4.0,High,['2'],,Y,,,,,,0,0.0,Renter,1.0
3060,True,,30.0,2/20/2021,,Request_CheckIDAddressPhoneDOB,2/19/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2024,True,,,3/26/2019,,Request_CheckIDAddressPhoneDOB,3/25/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1195,True,male,33.0,2/1/2018,1/31/2018,regular,9/14/2021,9/5/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3562,False,,28.0,2/14/2022,2/13/2022,regular,2/13/2022,2/13/2023,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1405,False,,53.0,5/12/2018,5/12/2018,regular,5/12/2018,5/12/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2451,False,,,9/13/2019,,Request_CheckIDAddressPhoneDOB,9/13/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3403,True,,32.0,11/5/2021,11/6/2021,regular,11/6/2021,11/6/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
532,False,,,3/2/2017,3/1/2017,regular,8/8/2018,3/1/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2989,False,,27.0,10/14/2020,11/7/2020,regular,11/7/2020,11/7/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
588,False,,52.0,4/9/2017,4/9/2017,regular,4/27/2019,4/9/2020,False,False,,,,,[],,,,,,3.0,Moderate,[],,,,,,,,,1.0,Homeowner,
3076,True,,26.0,3/14/2021,4/13/2021,regular,4/13/2021,4/13/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1266,False,,24.0,3/11/2018,3/11/2018,regular,3/11/2018,3/12/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
3086,True,,27.0,3/23/2021,3/23/2021,regular,3/23/2021,3/23/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1721,True,,,9/19/2018,,Request_CheckIDAddressPhoneDOB,9/19/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
111,False,,,4/30/2016,2/8/2022,regular,2/8/2022,2/8/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3103,True,female,35.0,4/3/2021,4/10/2021,regular,4/10/2021,4/10/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2354,True,,,8/8/2019,,Request_CheckIDAddressPhoneDOB,8/8/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
janelle0601,False,female,41.0,12/9/2017,12/9/2017,regular,12/9/2017,12/10/2018,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,1.0
3234,False,,26.0,7/20/2021,,Request_CheckIDAddressPhoneDOB,7/20/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1914,True,,,1/26/2019,1/26/2019,regular,1/26/2019,1/26/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1263,False,male,35.0,3/10/2018,3/10/2018,regular,3/10/2018,3/10/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1791,True,,,10/30/2018,10/30/2018,regular,10/30/2018,10/30/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3315,True,,26.0,9/12/2021,9/12/2021,regular,9/12/2021,9/12/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
495,False,,54.0,1/30/2017,1/29/2017,regular,1/29/2017,1/29/2018,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,,,
2947,False,,32.0,9/5/2020,9/5/2020,regular,9/5/2020,9/5/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3597,False,,50.0,3/9/2022,3/8/2022,regular,3/8/2022,3/8/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1499,False,male,28.0,6/14/2018,6/13/2018,regular,6/13/2018,6/13/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1559,True,male,,7/11/2018,7/11/2018,regular,7/11/2018,7/11/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1671,False,,29.0,8/27/2018,,Request_CheckIDAddressPhoneDOB,8/26/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1145,True,,,1/9/2018,,Request_CheckIDAddressPhoneDOB,1/9/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2751,False,male,25.0,2/8/2020,2/8/2020,regular,2/8/2020,2/8/2021,False,False,,,,,['1'],Y,,,,,4.0,High,['5'],,,,,Y,,,0,0.0,Renter,2.0
3247,True,,34.0,7/28/2021,7/27/2021,regular,7/27/2021,7/27/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
874,True,male,39.0,8/13/2017,8/13/2017,regular,7/30/2019,8/13/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2825,True,,1943.0,3/10/2020,,Request_CheckIDAddressPhoneDOB,3/10/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
113,False,female,49.0,4/30/2016,4/30/2016,regular,4/30/2016,4/30/2017,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2634,False,,,11/26/2019,,Request_CheckIDAddressPhoneDOB,11/26/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3491,True,,23.0,1/9/2022,1/16/2022,regular,1/16/2022,1/16/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
972,False,,,9/23/2017,,Request_CheckIDAddressPhoneDOB,9/23/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1830,True,,38.0,11/22/2018,11/21/2018,regular,11/21/2018,11/21/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1908,False,,39.0,1/21/2019,1/20/2019,regular,1/20/2019,1/21/2020,False,False,,,,,['1'],Y,,,,,1.0,Extremely Low,['5'],,,,,Y,,,,2.0,Not Specified,
1430,False,male,29.0,5/19/2018,5/19/2018,regular,5/19/2018,5/20/2019,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,0,0.0,Renter,1.0
2357,True,,,8/10/2019,8/10/2019,regular,8/10/2019,8/10/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2204,True,,2.0,6/4/2019,6/3/2019,regular,6/3/2019,6/3/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3610,True,,30.0,3/19/2022,3/19/2022,regular,3/19/2022,3/19/2023,False,False,,,,,['1'],Y,,,,,2.0,Low,['5'],,,,,Y,,,,0.0,Renter,1.0
794,True,female,40.0,7/15/2017,7/15/2017,regular,7/15/2017,7/15/2018,False,False,,,,,['5'],,,,,Y,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,2.0
1223,True,,,2/22/2018,8/12/2018,regular,8/12/2018,8/12/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
926,True,,,9/4/2017,9/6/2017,regular,9/6/2017,9/6/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1972,False,,,3/6/2019,3/5/2019,regular,3/5/2019,3/5/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2060,True,,,4/8/2019,,Request_CheckIDAddressPhoneDOB,4/8/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3258,True,,35.0,8/5/2021,,Request_CheckIDAddressPhoneDOB,8/4/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2301,True,,27.0,7/12/2019,7/14/2019,regular,7/14/2019,7/14/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2447,True,,,9/12/2019,9/11/2019,regular,9/11/2019,9/11/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2971,True,,51.0,9/26/2020,,Request_CheckIDAddressPhoneDOB,9/25/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2483,True,female,34.0,9/23/2019,9/24/2019,regular,9/24/2019,9/24/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2461,False,,,9/16/2019,,Request_CheckIDAddressPhoneDOB,9/16/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3553,False,,30.0,2/11/2022,,Request_CheckIDAddressPhoneDOB,2/11/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1250,False,,25.0,3/5/2018,3/4/2018,regular,3/4/2018,3/5/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1842,True,,,11/30/2018,12/1/2018,regular,4/2/2022,4/2/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3549,False,other,35.0,2/9/2022,2/8/2022,regular,2/8/2022,2/8/2023,False,False,,,,,['1'],Y,,,,,1.0,Extremely Low,['5'],,,,,Y,,,1,0.0,Renter,1.0
3012,True,,54.0,10/31/2020,10/31/2020,regular,10/31/2020,10/31/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
110,True,,,4/30/2016,,Request_CheckIDAddressPhoneDOB,4/30/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
0,True,,,3/29/2013,3/29/2013,regular,10/9/2019,10/9/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
5,False,female,55.0,7/22/2015,2/3/2018,regular,2/3/2018,2/3/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
168,False,,,5/28/2016,5/28/2016,regular,5/28/2016,5/28/2017,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
756,False,male,38.0,6/22/2017,6/21/2017,regular,6/21/2017,6/21/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
548,True,,,3/17/2017,7/8/2017,regular,1/20/2019,7/8/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3351,False,,25.0,10/4/2021,,Request_CheckIDAddressPhoneDOB,10/3/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1850,True,,,12/9/2018,,Request_CheckIDAddressPhoneDOB,12/9/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2069,False,,,4/13/2019,,Request_CheckIDAddressPhoneDOB,4/13/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3284,False,male,27.0,8/26/2021,8/25/2021,regular,8/25/2021,8/25/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2384,True,,,8/18/2019,,Request_CheckIDAddressPhoneDOB,8/18/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3498,True,,32.0,1/11/2022,1/12/2022,regular,1/12/2022,1/12/2023,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
3383,False,male,30.0,10/21/2021,10/20/2021,regular,10/20/2021,10/20/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
757,False,male,42.0,6/22/2017,6/21/2017,regular,6/21/2017,6/21/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2728,True,,31.0,1/27/2020,2/1/2020,regular,3/13/2021,3/13/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1961,False,,36.0,2/25/2019,2/24/2019,regular,2/24/2019,2/25/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2124,False,male,29.0,5/5/2019,5/5/2019,regular,5/5/2019,5/5/2020,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['4'],,,,Y,,,,0,0.0,Renter,1.0
1706,True,male,,9/14/2018,,Request_CheckIDAddressPhoneDOB,9/13/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3588,False,,19.0,3/3/2022,3/2/2022,regular,3/2/2022,3/2/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1519,True,female,42.0,6/25/2018,7/3/2018,regular,7/3/2018,7/3/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3006,False,,32.0,10/27/2020,,Request_CheckIDAddressPhoneDOB,10/26/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
635,True,male,45.0,4/30/2017,4/30/2017,regular,4/12/2020,4/30/2021,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2015,False,,,3/23/2019,3/23/2019,regular,3/23/2019,3/23/2020,False,False,,,,,['1'],Y,,,,,4.0,High,['5'],,,,,Y,,,0,1.0,Homeowner,2.0
350,True,,,10/15/2016,10/15/2016,regular,10/15/2016,10/15/2017,False,False,,,,,[],,,,,,,,[],,,,,,,,,0.0,Renter,
1677,True,male,39.0,8/29/2018,,Request_CheckIDAddressPhoneDOB,8/28/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1146,True,female,29.0,1/9/2018,,Request_CheckIDAddressPhoneDOB,1/9/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3167,True,,58.0,5/27/2021,5/29/2021,regular,5/29/2021,5/29/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1209,True,,,2/10/2018,2/10/2018,regular,8/20/2019,2/11/2020,False,False,,,,,['2'],,Y,,,,3.0,Moderate,['5'],,,,,Y,,,1,1.0,Homeowner,2.0
1239,True,,,3/1/2018,,Request_CheckIDAddressPhoneDOB,3/1/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1402,True,male,52.0,5/10/2018,5/9/2018,regular,11/13/2021,10/17/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2855,False,,41.0,5/2/2020,,Request_CheckIDAddressPhoneDOB,5/2/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3120,False,,32.0,4/14/2021,4/13/2021,regular,4/13/2021,4/13/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
562,False,,39.0,3/23/2017,,Request_CheckIDAddressPhoneDOB,3/22/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2259,False,,,6/25/2019,,Request_CheckIDAddressPhoneDOB,6/25/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1226,False,,,2/24/2018,2/24/2018,regular,2/24/2018,2/24/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1348,False,,57.0,4/23/2018,4/22/2018,regular,4/22/2018,4/23/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2750,False,,27.0,2/8/2020,2/8/2020,regular,2/8/2020,2/8/2021,False,False,,,,,['1'],Y,,,,,2.0,Low,['5'],,,,,Y,,,,0.0,Renter,
3452,True,,44.0,12/8/2021,,Request_CheckIDAddressPhoneDOB,12/8/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1509,False,,,6/20/2018,,Request_CheckIDAddressPhoneDOB,6/19/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1685,True,,,9/4/2018,9/4/2018,regular,9/4/2018,9/4/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
286,True,female,1929.0,8/17/2016,8/17/2016,regular,8/17/2016,8/17/2017,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2380,True,,,8/17/2019,9/3/2019,regular,9/3/2019,9/3/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
45,False,female,,7/14/2015,7/14/2015,regular,7/14/2015,4/20/2017,False,False,,,,,,,,,,,,,,,,,,,,,,,,
747,False,female,46.0,6/18/2017,6/18/2017,regular,10/23/2021,10/23/2022,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,2.0
